model_key,mode,gate_type,selected_trial,feature_bundle,variant,n_features,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std,delta_closed_f1_vs_baseline,delta_pr_auc_closed_vs_baseline
lr,two-stage,diagnostic,37,v2_lr2,minus_completeness_aggregates,29.0,0.8729730156391421,0.010580608404348288,0.9207074012897335,0.00419789161102597,0.9412499999999999,0.010608104814485098,0.9308362370132486,0.006032078551846703,0.25352259784145464,0.05637485261745835,0.1951441102756892,0.04252591936472643,0.21933225149611593,0.04476438701762844,0.18160737150161682,0.030772585259563855,-0.001037487967117584,-0.009441840862092932
lr,two-stage,diagnostic,37,v2_lr2,minus_name_lexical,31.0,0.8757277568460713,0.01244831230405414,0.9218277770485794,0.0049923537409665404,0.9432142857142857,0.01239239398064105,0.9323586273070434,0.007054074791139813,0.27189054657499767,0.07235764443996653,0.20570175438596489,0.05274152348787658,0.2323507124131532,0.05644209904464482,0.20197498277865894,0.03525545501529074,0.011980972949919677,0.010925770414949187
lr,two-stage,diagnostic,37,v2_lr2,minus_brand_only,34.0,0.8744324759519249,0.011196676259361155,0.9206751756217461,0.003848214107910138,0.9430357142857144,0.010933763939172596,0.9316947014623655,0.0063694976223211365,0.2592608952224059,0.06102448948103084,0.19335839598997495,0.03720105854396792,0.22036973946323352,0.04340304144547651,0.19104921236370975,0.032465582195458954,0.0,0.0
lr,two-stage,diagnostic,37,v2_lr2,minus_interactions_contact_temporal,34.0,0.8744324759519249,0.011196676259361155,0.9206751756217461,0.003848214107910138,0.9430357142857144,0.010933763939172596,0.9316947014623655,0.0063694976223211365,0.2592608952224059,0.06102448948103084,0.19335839598997495,0.03720105854396792,0.22036973946323352,0.04340304144547651,0.19104921236370975,0.032465582195458954,0.0,0.0
lr,two-stage,diagnostic,37,v2_lr2,minus_interactions_source_contact,34.0,0.8744324759519249,0.011196676259361155,0.9206751756217461,0.003848214107910138,0.9430357142857144,0.010933763939172596,0.9316947014623655,0.0063694976223211365,0.2592608952224059,0.06102448948103084,0.19335839598997495,0.03720105854396792,0.22036973946323352,0.04340304144547651,0.19104921236370975,0.032465582195458954,0.0,0.0
lr,two-stage,diagnostic,37,v2_lr2,minus_interactions_sparse_risk,33.0,0.8747566250605148,0.01107352414058312,0.9208523893758971,0.0039312651796774,0.9432142857142859,0.010914790564240082,0.9318714644328686,0.0062940446087591225,0.26149031717867766,0.06275876757863648,0.19514411027568923,0.038479914697007525,0.2222700177595745,0.044488510121051025,0.19209351860577342,0.031900066160524855,0.0019002782963409848,0.0010443062420636695
lr,two-stage,diagnostic,37,v2_lr2,minus_interactions_brand_contact,34.0,0.8744324759519249,0.011196676259361155,0.9206751756217461,0.003848214107910138,0.9430357142857144,0.010933763939172596,0.9316947014623655,0.0063694976223211365,0.2592608952224059,0.06102448948103084,0.19335839598997495,0.03720105854396792,0.22036973946323352,0.04340304144547651,0.19104921236370975,0.032465582195458954,0.0,0.0
rf,single,diagnostic,35,v2_rf_single,baseline,34.0,0.8637202951019807,0.013108704741551647,0.9227721141928562,0.0030164643342229,0.9276785714285714,0.017095358303065883,0.9251239579491777,0.007924454725485577,0.24546561251295254,0.031016780256997847,0.22888471177944866,0.03765064652297611,0.2343445902292655,0.024840515402730603,0.18201648173148247,0.02903134858544224,0.0,0.0
rf,single,diagnostic,35,v2_rf_single,minus_spatial,31.0,0.7438324843713823,0.017382670008531692,0.9326779878525165,0.008105841935992012,0.7739285714285713,0.017572735143060774,0.8458123022693009,0.011655019659120382,0.16563424431357388,0.024705170013339713,0.4450187969924812,0.07019533065946529,0.2411792041710025,0.03578646386220365,0.26958904974264797,0.04885083957901038,0.006834613941737011,0.0875725680111655
rf,single,diagnostic,35,v2_rf_single,minus_category,30.0,0.8572309983371571,0.017914572093799208,0.9196113781719598,0.006210832424452522,0.9237500000000001,0.02465385365414502,0.9214560921027359,0.010957893077662961,0.20679565494544971,0.039252130317710035,0.19705513784461154,0.07684435420722392,0.19657438426679494,0.050917057503599504,0.17115169286672674,0.019046175527316207,-0.03777020596247055,-0.010864788864755726
rf,single,diagnostic,35,v2_rf_single,minus_source_provenance,28.0,0.8599904754888549,0.012603484445928358,0.920330987043956,0.002287761779948477,0.9260714285714287,0.015323884252089229,0.9231242533058989,0.007586386520548052,0.22055729304600763,0.029076816885754597,0.20397869674185465,0.0270076473253673,0.21041246689449192,0.022334304578337044,0.17222674815482178,0.024469299749334414,-0.02393212333477357,-0.009789733576660686
rf,single,diagnostic,35,v2_rf_single,minus_temporal,28.0,0.8629107116546338,0.009675398433901602,0.9188469795266021,0.003909785270668121,0.9314285714285713,0.013836693305578936,0.9250217649722297,0.005885349763306414,0.21067993527653348,0.03373780948680014,0.18276942355889725,0.04811365118268626,0.19379914662728936,0.03809548864065989,0.16860174249925025,0.022987007707632293,-0.04054544360197612,-0.013414739232232215
rf,single,diagnostic,35,v2_rf_single,minus_completeness_contact,20.0,0.8567442484581868,0.015199689879521045,0.9118937400033695,0.004039927377842687,0.9324999999999999,0.02097435265718003,0.9219318788066933,0.00926416003256052,0.13005885977226608,0.04540506718974041,0.10485588972431077,0.054600697623668926,0.11321340668199749,0.04708004613175026,0.14515044834637997,0.02047544380979378,-0.121131183547268,-0.0368660333851025
rf,single,diagnostic,35,v2_rf_single,minus_interactions,33.0,0.8616117472478898,0.013224910053501446,0.920397568149616,0.0039976851044160495,0.9280357142857143,0.019497023582368357,0.9240594295892987,0.008179431926040589,0.22106096922040397,0.027838352489557048,0.20225563909774436,0.05543824100145715,0.2076501537682418,0.03526012787878733,0.17774434861822316,0.024743805199289794,-0.02669443646102368,-0.004272133113259302
rf,single,diagnostic,35,v2_rf_single,minus_spatial_prior_only,33.0,0.741555547369972,0.016065115365927397,0.9366937826282669,0.008912055199230181,0.7674999999999998,0.017781984692149422,0.8435571682277301,0.010987974989371731,0.17311894911351938,0.023929416864381575,0.4840538847117794,0.0793841907748418,0.25472576057749463,0.03608209261325482,0.2631474734009918,0.048233874573788096,0.020381170348229144,0.08113099166950935
rf,single,diagnostic,35,v2_rf_single,minus_spatial_ids_only,32.0,0.8591764192047823,0.014457145151258021,0.917490299310933,0.0034266360309854016,0.9285714285714286,0.019707685230459134,0.9228662976022874,0.008831437969164297,0.1942128917916637,0.037090721579551005,0.17030075187969923,0.048724996865721557,0.17850253906727592,0.03762693334185257,0.17233540455724966,0.0255233829601216,-0.055842051161989564,-0.009681077174232805
rf,single,diagnostic,35,v2_rf_single,minus_category_prior_only,33.0,0.8520396135469068,0.01859073987652131,0.9197981791999332,0.0049752689070070395,0.9171428571428573,0.021638849228144436,0.9183327399274408,0.011214284504655461,0.20364029476643997,0.047416190806134254,0.2058583959899749,0.05395123429192889,0.20229858610478285,0.046306116672658625,0.16934518462101728,0.02345460782282546,-0.032046004124482635,-0.01267129711046519
rf,single,diagnostic,35,v2_rf_single,minus_category_ohe_only,33.0,0.8664789829295503,0.015599835303579416,0.9200658192320784,0.004374911538952236,0.9342857142857144,0.020913451388510505,0.9269715854833841,0.009499206885612111,0.23206887960295425,0.04393113191565481,0.19351503759398495,0.05504289678963516,0.20714941979311668,0.040276995249220265,0.17824677613477982,0.022488661244394033,-0.027195170436148802,-0.003769705596702644
rf,single,diagnostic,35,v2_rf_single,minus_category_metadata_only,32.0,0.8629096592224631,0.012256417945337003,0.9210589042495367,0.003253230091023458,0.92875,0.016159481010558842,0.9248014559835879,0.0074032968688064965,0.2309733037404523,0.03316180968796702,0.2093358395989975,0.040837232242021945,0.21728334353485942,0.02923028650583932,0.17609227212845377,0.025957746413612138,-0.017061246694406063,-0.005924209603028696
